Date,Time,Name,Amount,Location,Zip,Balance,Fraud
2027-12-25,10:26:00,Trader Joe's,-72.51,Orlando FL,32816,5582.05,0
2027-12-26,09:21:00,Amusement Park,-47.7,Oviedo FL,32765,5534.35,0
2027-12-26,15:11:00,Accelerators,-2752.77,Groton CT,68336,2781.58,1
2027-12-26,21:42:00,Walgreens,-42.73,Orlando FL,32816,5491.62,0
2027-12-27,08:00:00,Paycheck,2000.0,Oviedo FL,32765,7491.62,0
2027-12-28,17:46:00,Walmart,-113.33,Oviedo FL,32765,7378.29,0
2027-12-28,13:09:00,Magic the Gathering,-510.74,Tokyo JP,71545,6867.55,1
2027-12-28,10:16:00,Chevron,-23.41,Orlando FL,32816,7354.88,0
2027-12-30,20:14:00,Amusement Park,-108.35,Winter Park FL,32789,7246.53,0
2027-12-31,21:05:00,Concert Tickets,-27.32,Winter Park FL,32789,7219.21,0
2027-12-31,16:04:00,Target,-166.03,Winter Park FL,32789,7053.18,0
2028-01-01,09:00:00,Rent,-960.0,Oviedo FL,32765,6093.18,0
2028-01-01,09:00:00,Insurance,-197.46,Oviedo FL,32765,5895.72,0
2028-01-01,09:00:00,Car,-300.0,Oviedo FL,32765,5595.72,0
2028-01-03,09:31:00,Subway,-37.76,Oviedo FL,32765,5557.96,0
2028-01-04,14:31:00,Starbucks,-9.93,Winter Park FL,32789,5548.03,0
2028-01-04,18:47:00,Publix,-83.54,Oviedo FL,32765,5464.49,0
2028-01-05,09:21:00,Dollar Tree,-22.15,Winter Park FL,32789,5442.34,0
2028-01-05,14:19:00,Best Buy,-22.83,Oviedo FL,32765,5419.51,0
2028-01-05,13:51:00,Impractical Jokers,-240.51,Charleston SC,61762,5179.0,1
2028-01-06,09:18:00,Starbucks,-24.23,Winter Park FL,32789,5395.28,0
2028-01-07,09:00:00,Spotify,-11.99,Oviedo FL,32765,5383.29,0
2028-01-07,09:00:00,Internet,-70.89,Oviedo FL,32765,5312.4,0
2028-01-07,09:00:00,ChatGPT Plus,-20.0,Oviedo FL,32765,5292.4,0
2028-01-07,22:02:00,Fat Joe,-1470.9,Pyongyang NK,71590,3821.5,1
2028-01-07,17:57:00,Amazon,-20.9,Winter Park FL,32789,5271.5,0
2028-01-08,15:45:00,Publix,-58.45,Winter Park FL,32789,5213.05,0
2028-01-08,16:17:00,Five Below,-21.06,Winter Park FL,32789,5191.99,0
2028-01-08,19:17:00,Exxon,-29.48,Orlando FL,32816,5162.51,0
2028-01-09,08:46:00,Walmart,-109.81,Oviedo FL,32765,5052.7,0
2028-01-10,08:00:00,Paycheck,2000.0,Oviedo FL,32765,7052.7,0
2028-01-10,19:14:00,Kroger,-140.14,Orlando FL,32816,6912.56,0
2028-01-10,13:05:00,Burger King,-24.79,Orlando FL,32816,6887.77,0
2028-01-11,12:41:00,Fat Joe,-1862.32,New York NY,43486,5025.45,1
2028-01-11,18:06:00,BP,-40.8,Oviedo FL,32765,6846.97,0
2028-01-11,19:03:00,AutoZone,-344.24,Oviedo FL,32765,6502.73,0
2028-01-11,17:25:00,Movie Theater,-115.18,Winter Park FL,32789,6387.55,0
2028-01-12,11:32:00,Five Below,-57.46,Winter Park FL,32789,6330.09,0
2028-01-12,13:44:00,BP,-43.55,Oviedo FL,32765,6286.54,0
2028-01-12,15:06:00,Movie Theater,-93.09,Orlando FL,32816,6193.45,0
2028-01-13,08:34:00,Starbucks,-66.83,Orlando FL,32816,6126.62,0
2028-01-16,21:17:00,Exxon,-40.39,Oviedo FL,32765,6086.23,0
2028-01-16,08:25:00,BP,-51.84,Orlando FL,32816,6034.39,0
2028-01-19,09:40:00,Trader Joe's,-71.92,Oviedo FL,32765,5962.47,0
2028-01-19,10:54:00,Trader Joe's,-55.09,Oviedo FL,32765,5907.38,0
2028-01-19,21:19:00,Starbucks,-21.42,Winter Park FL,32789,5885.96,0
2028-01-20,16:40:00,Shell,-14.13,Oviedo FL,32765,5871.83,0
2028-01-20,09:14:00,Five Below,-11.15,Winter Park FL,32789,5860.68,0
2028-01-21,21:47:00,Subway,-8.09,Orlando FL,32816,5852.59,0
2028-01-22,17:00:00,Target,-29.37,Oviedo FL,32765,5823.22,0
2028-01-22,21:54:00,Kroger,-75.03,Winter Park FL,32789,5748.19,0
2028-01-22,10:45:00,BP,-10.08,Winter Park FL,32789,5738.11,0
2028-01-23,09:30:00,Concert Tickets,-28.18,Orlando FL,32816,5709.93,0
2028-01-24,08:00:00,Paycheck,2000.0,Oviedo FL,32765,7709.93,0
2028-01-24,21:38:00,Movie Theater,-100.17,Orlando FL,32816,7609.76,0
2028-01-25,08:49:00,McDonald's,-42.14,Oviedo FL,32765,7567.62,0
2028-01-25,04:40:00,Magic the Gathering,-2990.34,New York NY,79143,4577.28,1
2028-01-25,18:35:00,Subway,-62.46,Orlando FL,32816,7505.16,0
2028-01-26,20:17:00,Accelerators,-762.99,Groton CT,75118,6742.17,1
2028-01-26,16:25:00,CVS,-15.84,Oviedo FL,32765,7489.32,0
2028-01-26,23:28:00,Servicenow,-1468.57,Pyongyang NK,36038,6020.75,1
2028-01-26,18:33:00,Publix,-189.54,Winter Park FL,32789,7299.78,0
2028-01-27,12:54:00,Amazon,-200.97,Orlando FL,32816,7098.81,0
2028-01-27,09:55:00,AutoZone,-172.76,Oviedo FL,32765,6926.05,0
2028-01-28,08:12:00,Starbucks,-45.4,Orlando FL,32816,6880.65,0
2028-01-29,16:58:00,Starbucks,-32.09,Oviedo FL,32765,6848.56,0
2028-01-29,20:57:00,McDonald's,-69.5,Oviedo FL,32765,6779.06,0
2028-01-30,13:55:00,Subway,-41.96,Winter Park FL,32789,6737.1,0
2028-02-01,09:00:00,Rent,-960.0,Oviedo FL,32765,5777.1,0
2028-02-01,09:00:00,Insurance,-197.46,Oviedo FL,32765,5579.64,0
2028-02-01,09:00:00,Car,-300.0,Oviedo FL,32765,5279.64,0
2028-02-01,19:36:00,Subway,-34.97,Oviedo FL,32765,5244.67,0
2028-02-01,18:51:00,Subway,-8.09,Winter Park FL,32789,5236.58,0
2028-02-01,09:37:00,Five Below,-44.98,Winter Park FL,32789,5191.6,0
2028-02-02,12:01:00,Pep Boys,-178.13,Oviedo FL,32765,5013.47,0
2028-02-02,12:12:00,Dollar Tree,-32.75,Winter Park FL,32789,4980.72,0
2028-02-04,17:51:00,Fat Joe,-1864.4,Pittsburgh PA,76146,3116.32,1
2028-02-05,10:57:00,Starbucks,-25.05,Winter Park FL,32789,4955.67,0
2028-02-05,08:27:00,McDonald's,-26.63,Winter Park FL,32789,4929.04,0
2028-02-06,17:49:00,Trader Joe's,-46.24,Winter Park FL,32789,4882.8,0
2028-02-06,09:24:00,Subway,-7.94,Orlando FL,32816,4874.86,0
2028-02-06,19:39:00,Five Below,-16.99,Oviedo FL,32765,4857.87,0
2028-02-07,08:00:00,Paycheck,2000.0,Oviedo FL,32765,6857.87,0
2028-02-07,09:00:00,Spotify,-11.99,Oviedo FL,32765,6845.88,0
2028-02-07,09:00:00,Internet,-70.89,Oviedo FL,32765,6774.99,0
2028-02-07,09:00:00,ChatGPT Plus,-20.0,Oviedo FL,32765,6754.99,0
2028-02-07,21:59:00,Dollar Tree,-34.82,Oviedo FL,32765,6720.17,0
2028-02-07,18:36:00,McDonald's,-72.14,Oviedo FL,32765,6648.03,0
2028-02-07,10:47:00,Walgreens,-38.85,Winter Park FL,32789,6609.18,0
2028-02-09,14:00:00,Best Buy,-149.08,Winter Park FL,32789,6460.1,0
2028-02-09,21:06:00,Subway,-56.14,Orlando FL,32816,6403.96,0
2028-02-10,12:15:00,AutoZone,-268.66,Oviedo FL,32765,6135.3,0
2028-02-11,08:23:00,BP,-22.54,Orlando FL,32816,6112.76,0
2028-02-11,09:51:00,Amazon,-192.1,Winter Park FL,32789,5920.66,0
2028-02-14,17:13:00,Trader Joe's,-55.22,Winter Park FL,32789,5865.44,0
2028-02-14,09:25:00,Jiffy Lube,-171.21,Winter Park FL,32789,5694.23,0
2028-02-14,12:27:00,Starbucks,-27.29,Orlando FL,32816,5666.94,0
2028-02-15,13:14:00,Fat Joe,-2488.21,Tokyo JP,22931,3178.73,1
2028-02-15,12:05:00,Target,-101.61,Oviedo FL,32765,5565.33,0
2028-02-15,17:31:00,Concert Tickets,-11.57,Oviedo FL,32765,5553.76,0
2028-02-15,08:55:00,Netflix,-59.05,Winter Park FL,32789,5494.71,0
2028-02-16,10:47:00,Trader Joe's,-60.29,Orlando FL,32816,5434.42,0
2028-02-17,09:16:00,Shell,-10.39,Orlando FL,32816,5424.03,0
2028-02-18,16:39:00,Lockheed Martin,-532.59,Groton CT,66046,4891.44,1
2028-02-18,10:12:00,Concert Tickets,-14.5,Winter Park FL,32789,5409.53,0
2028-02-19,11:38:00,Burger King,-7.97,Oviedo FL,32765,5401.56,0
2028-02-19,11:24:00,Midas,-163.14,Winter Park FL,32789,5238.42,0
2028-02-20,20:04:00,Burger King,-32.76,Winter Park FL,32789,5205.66,0
2028-02-21,08:00:00,Paycheck,2000.0,Oviedo FL,32765,7205.66,0
2028-02-23,11:10:00,Midas,-282.81,Oviedo FL,32765,6922.85,0
2028-02-23,11:20:00,Best Buy,-31.53,Winter Park FL,32789,6891.32,0
2028-02-24,14:20:00,Publix,-100.27,Winter Park FL,32789,6791.05,0
2028-02-24,14:14:00,Jiffy Lube,-88.35,Oviedo FL,32765,6702.7,0
2028-02-24,12:53:00,Concert Tickets,-110.14,Orlando FL,32816,6592.56,0
2028-02-25,12:47:00,Walgreens,-26.46,Oviedo FL,32765,6566.1,0
2028-02-25,15:23:00,Five Below,-35.49,Orlando FL,32816,6530.61,0
2028-02-26,03:22:00,Onlyfans,-2299.37,London EN,72098,4231.24,1
2028-02-26,17:00:00,Burger King,-19.79,Orlando FL,32816,6510.82,0
2028-02-26,15:21:00,Burger King,-14.5,Winter Park FL,32789,6496.32,0
2028-02-27,17:54:00,Best Buy,-293.45,Oviedo FL,32765,6202.87,0
2028-02-27,18:43:00,Starbucks,-10.72,Orlando FL,32816,6192.15,0
2028-02-28,11:04:00,Walgreens,-77.82,Orlando FL,32816,6114.33,0
2028-02-29,19:07:00,Amazon,-99.97,Oviedo FL,32765,6014.36,0
2028-02-29,11:01:00,Shell,-33.93,Winter Park FL,32789,5980.43,0
2028-02-29,08:44:00,Starbucks,-31.63,Orlando FL,32816,5948.8,0
2028-02-29,14:23:00,Fat Joe,-1558.36,Mexico City MC,90351,4390.44,1
2028-03-01,09:00:00,Rent,-960.0,Oviedo FL,32765,4988.8,0
2028-03-01,09:00:00,Insurance,-197.46,Oviedo FL,32765,4791.34,0
2028-03-01,09:00:00,Car,-300.0,Oviedo FL,32765,4491.34,0
2028-03-01,21:57:00,Amazon,-27.69,Oviedo FL,32765,4463.65,0
2028-03-01,17:03:00,McDonald's,-13.75,Oviedo FL,32765,4449.9,0
2028-03-01,14:59:00,Target,-37.03,Orlando FL,32816,4412.87,0
2028-03-02,21:15:00,McDonald's,-17.12,Oviedo FL,32765,4395.75,0
2028-03-03,20:48:00,CVS,-35.14,Oviedo FL,32765,4360.61,0
2028-03-04,09:20:00,Starbucks,-32.72,Oviedo FL,32765,4327.89,0
2028-03-04,09:25:00,Trader Joe's,-68.74,Oviedo FL,32765,4259.15,0
2028-03-05,14:24:00,Burger King,-14.97,Oviedo FL,32765,4244.18,0
2028-03-06,08:00:00,Paycheck,2000.0,Oviedo FL,32765,6244.18,0
2028-03-06,14:12:00,Amazon,-212.7,Oviedo FL,32765,6031.48,0
2028-03-06,17:58:00,Walmart,-241.67,Winter Park FL,32789,5789.81,0
2028-03-07,09:00:00,Spotify,-11.99,Oviedo FL,32765,5777.82,0
2028-03-07,09:00:00,Internet,-70.89,Oviedo FL,32765,5706.93,0
2028-03-07,09:00:00,ChatGPT Plus,-20.0,Oviedo FL,32765,5686.93,0
2028-03-07,19:00:00,Starbucks,-21.07,Orlando FL,32816,5665.86,0
2028-03-07,08:44:00,Dollar Tree,-15.59,Winter Park FL,32789,5650.27,0
2028-03-07,21:39:00,Fat Joe,-2515.12,Anchorage AL,87141,3135.15,1
2028-03-09,02:40:00,Onlyfans,-308.81,Mexico City MC,82998,5341.46,1
2028-03-09,15:18:00,Five Below,-14.28,Orlando FL,32816,5635.99,0
2028-03-09,16:27:00,Starbucks,-7.23,Orlando FL,32816,5628.76,0
2028-03-10,15:45:00,Trader Joe's,-89.12,Winter Park FL,32789,5539.64,0
2028-03-10,14:24:00,Pep Boys,-127.43,Oviedo FL,32765,5412.21,0
2028-03-11,19:03:00,Burger King,-30.91,Oviedo FL,32765,5381.3,0
2028-03-11,12:12:00,Starbucks,-19.13,Oviedo FL,32765,5362.17,0
2028-03-11,20:33:00,Target,-20.07,Winter Park FL,32789,5342.1,0
2028-03-12,10:13:00,Burger King,-31.2,Orlando FL,32816,5310.9,0
2028-03-12,23:37:00,Fraud,-1593.93,New York NY,55579,3716.97,1
2028-03-12,11:23:00,Dollar Tree,-21.81,Winter Park FL,32789,5289.09,0
2028-03-14,16:25:00,McDonald's,-17.58,Orlando FL,32816,5271.51,0
2028-03-15,21:26:00,Subway,-19.13,Orlando FL,32816,5252.38,0
2028-03-15,20:19:00,Kroger,-83.3,Orlando FL,32816,5169.08,0
2028-03-17,13:32:00,McDonald's,-25.4,Winter Park FL,32789,5143.68,0
2028-03-17,13:52:00,Shell,-24.55,Winter Park FL,32789,5119.13,0
2028-03-18,09:09:00,Lockheed Martin,-630.48,Tokyo JP,38734,4488.65,1
2028-03-18,12:59:00,Subway,-19.07,Winter Park FL,32789,5100.06,0
2028-03-19,10:09:00,Five Below,-15.3,Orlando FL,32816,5084.76,0
2028-03-19,12:06:00,Concert Tickets,-38.13,Winter Park FL,32789,5046.63,0
2028-03-19,14:33:00,McDonald's,-9.62,Winter Park FL,32789,5037.01,0
2028-03-20,08:00:00,Paycheck,2000.0,Oviedo FL,32765,7037.01,0
2028-03-20,13:04:00,Five Below,-67.42,Winter Park FL,32789,6969.59,0
2028-03-21,01:49:00,Pawn Stars,-1773.95,Los Angeles CA,13723,5195.64,1
2028-03-22,12:37:00,Starbucks,-51.74,Oviedo FL,32765,6917.85,0
2028-03-22,08:56:00,Best Buy,-174.3,Oviedo FL,32765,6743.55,0
2028-03-23,19:46:00,Burger King,-77.49,Winter Park FL,32789,6666.06,0
2028-03-24,08:06:00,Amazon,-158.4,Oviedo FL,32765,6507.66,0
2028-03-25,20:44:00,Best Buy,-34.45,Orlando FL,32816,6473.21,0
2028-03-25,16:29:00,Netflix,-42.28,Winter Park FL,32789,6430.93,0
2028-03-25,10:04:00,Burger King,-30.79,Oviedo FL,32765,6400.14,0
2028-03-26,21:55:00,Magic the Gathering,-939.77,Pyongyang NK,17295,5460.37,1
2028-03-26,11:31:00,Exxon,-35.06,Orlando FL,32816,6365.08,0
2028-03-26,20:21:00,Dollar Tree,-12.3,Oviedo FL,32765,6352.78,0
2028-03-26,20:38:00,Amusement Park,-113.76,Winter Park FL,32789,6239.02,0
2028-03-27,17:57:00,Burger King,-42.79,Winter Park FL,32789,6196.23,0
2028-03-27,13:32:00,Starbucks,-76.23,Winter Park FL,32789,6120.0,0
2028-03-27,18:45:00,Starbucks,-49.3,Orlando FL,32816,6070.7,0
2028-03-28,21:09:00,Walmart,-233.15,Orlando FL,32816,5837.55,0
2028-03-30,10:14:00,Subway,-38.87,Orlando FL,32816,5798.68,0
2028-03-30,05:25:00,Fat Joe,-204.68,Honolulu HI,17665,5594.0,1
2028-03-30,12:01:00,Amusement Park,-18.55,Orlando FL,32816,5780.13,0
2028-03-31,01:13:00,IBM,-1999.04,Honolulu HI,69928,3781.09,1
2028-04-01,09:00:00,Rent,-960.0,Oviedo FL,32765,4820.13,0
2028-04-01,09:00:00,Insurance,-197.46,Oviedo FL,32765,4622.67,0
2028-04-01,09:00:00,Car,-300.0,Oviedo FL,32765,4322.67,0
2028-04-01,09:36:00,Publix,-51.52,Orlando FL,32816,4271.15,0
2028-04-01,19:24:00,Chevron,-15.7,Winter Park FL,32789,4255.45,0
2028-04-01,11:15:00,McDonald's,-7.27,Winter Park FL,32789,4248.18,0
2028-04-02,14:24:00,Concert Tickets,-41.33,Orlando FL,32816,4206.85,0
2028-04-02,21:22:00,Amusement Park,-23.67,Orlando FL,32816,4183.18,0
2028-04-03,08:00:00,Paycheck,2000.0,Oviedo FL,32765,6183.18,0
2028-04-03,09:05:00,Pawn Stars,-781.28,Anchorage AL,85878,5401.9,1
2028-04-03,13:14:00,Netflix,-79.71,Oviedo FL,32765,6103.47,0
2028-04-03,20:40:00,Jiffy Lube,-262.47,Orlando FL,32816,5841.0,0
2028-04-04,13:39:00,Accelerators,-2076.69,Mexico City MC,41855,3764.31,1
2028-04-04,11:52:00,Trader Joe's,-42.33,Oviedo FL,32765,5798.67,0
2028-04-04,18:33:00,Magic the Gathering,-247.29,Groton CT,34474,5551.38,1
2028-04-04,15:48:00,Starbucks,-21.52,Oviedo FL,32765,5777.15,0
2028-04-07,09:00:00,Spotify,-11.99,Oviedo FL,32765,5765.16,0
2028-04-07,09:00:00,Internet,-70.89,Oviedo FL,32765,5694.27,0
2028-04-07,09:00:00,ChatGPT Plus,-20.0,Oviedo FL,32765,5674.27,0
2028-04-07,16:01:00,Jiffy Lube,-165.31,Orlando FL,32816,5508.96,0
2028-04-07,11:17:00,Whole Foods,-72.13,Oviedo FL,32765,5436.83,0
2028-04-07,20:24:00,Concert Tickets,-44.13,Oviedo FL,32765,5392.7,0
2028-04-08,10:04:00,Onlyfans,-704.82,Pyongyang NK,81958,4687.88,1
2028-04-08,09:06:00,Burger King,-18.72,Orlando FL,32816,5373.98,0
2028-04-08,09:54:00,Target,-32.79,Winter Park FL,32789,5341.19,0
2028-04-08,08:02:00,Kroger,-93.43,Orlando FL,32816,5247.76,0
2028-04-09,13:44:00,McDonald's,-5.52,Oviedo FL,32765,5242.24,0
2028-04-09,09:45:00,Subway,-33.79,Winter Park FL,32789,5208.45,0
2028-04-09,10:16:00,Jiffy Lube,-184.82,Orlando FL,32816,5023.63,0
2028-04-10,19:21:00,Amusement Park,-27.1,Oviedo FL,32765,4996.53,0
2028-04-10,10:40:00,Walmart,-127.91,Orlando FL,32816,4868.62,0
2028-04-10,20:42:00,McDonald's,-31.79,Oviedo FL,32765,4836.83,0
2028-04-11,18:13:00,Chevron,-19.75,Oviedo FL,32765,4817.08,0
2028-04-11,08:03:00,BP,-28.24,Oviedo FL,32765,4788.84,0
2028-04-13,21:15:00,Paypal,-1986.79,Tokyo JP,49466,2802.05,1
2028-04-13,08:04:00,Burger King,-25.63,Winter Park FL,32789,4763.21,0
2028-04-14,07:29:00,Fat Joe,-586.98,New York NY,42308,4176.23,1
2028-04-14,20:39:00,Walmart,-149.12,Oviedo FL,32765,4614.09,0
2028-04-14,21:28:00,Subway,-34.68,Winter Park FL,32789,4579.41,0
2028-04-15,16:08:00,Impractical Jokers,-2493.07,Tokyo JP,38825,2086.34,1
2028-04-16,10:09:00,Movie Theater,-29.16,Orlando FL,32816,4550.25,0
2028-04-17,08:00:00,Paycheck,2000.0,Oviedo FL,32765,6550.25,0
2028-04-17,12:22:00,Amazon,-279.36,Oviedo FL,32765,6270.89,0
2028-04-18,08:05:00,CVS,-82.25,Winter Park FL,32789,6188.64,0
2028-04-18,14:49:00,Five Below,-28.13,Orlando FL,32816,6160.51,0
2028-04-18,13:46:00,Burger King,-51.4,Oviedo FL,32765,6109.11,0
2028-04-19,20:32:00,McDonald's,-35.61,Oviedo FL,32765,6073.5,0
2028-04-19,08:23:00,Publix,-186.87,Winter Park FL,32789,5886.63,0
2028-04-19,09:44:00,Burger King,-32.43,Oviedo FL,32765,5854.2,0
2028-04-20,21:03:00,Monster Energy,-2402.74,Charleston SC,29117,3451.46,1
2028-04-20,20:30:00,Burger King,-23.31,Orlando FL,32816,5830.89,0
2028-04-21,08:24:00,Shell,-26.21,Winter Park FL,32789,5804.68,0
2028-04-22,13:58:00,Starbucks,-13.15,Winter Park FL,32789,5791.53,0
2028-04-24,02:00:00,Pawn Stars,-2551.35,Mexico City MC,64716,3240.18,1
2028-04-24,09:13:00,BP,-10.58,Winter Park FL,32789,5780.95,0
2028-04-25,05:49:00,Lockheed Martin,-2785.6,New York NY,83617,2995.35,1
2028-04-25,16:04:00,Subway,-34.35,Orlando FL,32816,5746.6,0
2028-04-25,19:04:00,Paypal,-1963.29,Pittsburgh PA,31892,3783.31,1
2028-04-26,08:01:00,Best Buy,-56.78,Oviedo FL,32765,5689.82,0
2028-04-26,14:32:00,Trader Joe's,-86.96,Winter Park FL,32789,5602.86,0
2028-04-26,12:38:00,McDonald's,-31.73,Oviedo FL,32765,5571.13,0
2028-04-27,18:33:00,Amusement Park,-30.51,Winter Park FL,32789,5540.62,0
2028-04-27,14:36:00,Kroger,-83.81,Orlando FL,32816,5456.81,0
2028-04-29,13:15:00,Five Below,-34.89,Oviedo FL,32765,5421.92,0
2028-04-29,20:51:00,Starbucks,-16.14,Oviedo FL,32765,5405.78,0
2028-04-29,08:19:00,Exxon,-24.45,Oviedo FL,32765,5381.33,0
2028-05-01,08:00:00,Paycheck,2000.0,Oviedo FL,32765,7381.33,0
2028-05-01,09:00:00,Rent,-960.0,Oviedo FL,32765,6421.33,0
2028-05-01,09:00:00,Insurance,-197.46,Oviedo FL,32765,6223.87,0
2028-05-01,09:00:00,Car,-300.0,Oviedo FL,32765,5923.87,0
2028-05-01,14:22:00,Burger King,-22.75,Oviedo FL,32765,5901.12,0
2028-05-01,16:35:00,Exxon,-26.51,Orlando FL,32816,5874.61,0
2028-05-01,13:07:00,Concert Tickets,-39.86,Oviedo FL,32765,5834.75,0
2028-05-02,04:24:00,Accelerators,-274.29,New York NY,97447,5560.46,1
2028-05-02,18:39:00,Burger King,-33.05,Winter Park FL,32789,5801.7,0
2028-05-02,17:13:00,Burger King,-37.43,Orlando FL,32816,5764.27,0
2028-05-03,21:56:00,Kroger,-70.47,Orlando FL,32816,5693.8,0
2028-05-03,11:17:00,Best Buy,-20.14,Winter Park FL,32789,5673.66,0
2028-05-04,14:37:00,Publix,-46.87,Orlando FL,32816,5626.79,0
2028-05-05,07:19:00,Accelerators,-1486.85,Charleston SC,85351,4139.94,1
2028-05-05,18:20:00,Starbucks,-38.79,Winter Park FL,32789,5588.0,0
2028-05-06,13:36:00,Kroger,-54.56,Orlando FL,32816,5533.44,0
2028-05-06,19:05:00,Publix,-40.41,Oviedo FL,32765,5493.03,0
2028-05-06,11:17:00,McDonald's,-7.54,Winter Park FL,32789,5485.49,0
2028-05-07,09:00:00,Spotify,-11.99,Oviedo FL,32765,5473.5,0
2028-05-07,09:00:00,Internet,-70.89,Oviedo FL,32765,5402.61,0
2028-05-07,09:00:00,ChatGPT Plus,-20.0,Oviedo FL,32765,5382.61,0
2028-05-07,14:08:00,McDonald's,-38.46,Oviedo FL,32765,5344.15,0
2028-05-11,12:08:00,Best Buy,-44.2,Oviedo FL,32765,5299.95,0
2028-05-11,19:09:00,Five Below,-32.75,Winter Park FL,32789,5267.2,0
2028-05-12,09:32:00,Kroger,-79.96,Orlando FL,32816,5187.24,0
2028-05-12,08:23:00,Subway,-22.91,Oviedo FL,32765,5164.33,0
2028-05-14,09:19:00,Fraud,-2554.07,Tokyo JP,17260,2610.26,1
2028-05-14,21:31:00,Chevron,-27.13,Oviedo FL,32765,5137.2,0
2028-05-15,08:00:00,Paycheck,2000.0,Oviedo FL,32765,7137.2,0
2028-05-15,05:00:00,Accelerators,-1699.12,Anchorage AL,45911,5438.08,1
2028-05-15,14:13:00,Subway,-11.23,Oviedo FL,32765,7125.97,0
2028-05-16,10:45:00,McDonald's,-76.21,Oviedo FL,32765,7049.76,0
2028-05-17,13:10:00,Walmart,-110.05,Winter Park FL,32789,6939.71,0
2028-05-17,15:57:00,Walgreens,-73.57,Orlando FL,32816,6866.14,0
2028-05-18,12:16:00,Shell,-35.25,Oviedo FL,32765,6830.89,0
2028-05-18,08:22:00,Subway,-16.29,Orlando FL,32816,6814.6,0
2028-05-19,18:36:00,Trader Joe's,-160.64,Orlando FL,32816,6653.96,0
2028-05-20,10:01:00,Impractical Jokers,-1739.37,Los Angeles CA,80444,4914.59,1
2028-05-20,18:03:00,Target,-261.66,Oviedo FL,32765,6392.3,0
2028-05-20,09:15:00,AutoZone,-371.65,Orlando FL,32816,6020.65,0
2028-05-21,16:03:00,Target,-141.21,Orlando FL,32816,5879.44,0
2028-05-22,17:58:00,Kroger,-59.01,Orlando FL,32816,5820.43,0
2028-05-22,19:55:00,Starbucks,-17.84,Winter Park FL,32789,5802.59,0
2028-05-22,17:47:00,Walmart,-24.19,Oviedo FL,32765,5778.4,0
2028-05-23,11:00:00,Amazon,-13.8,Oviedo FL,32765,5764.6,0
2028-05-23,14:14:00,Whole Foods,-46.18,Oviedo FL,32765,5718.42,0
2028-05-23,09:56:00,Concert Tickets,-36.13,Oviedo FL,32765,5682.29,0
2028-05-25,17:41:00,McDonald's,-29.02,Oviedo FL,32765,5653.27,0
2028-05-25,09:24:00,Amusement Park,-42.87,Oviedo FL,32765,5610.4,0
2028-05-25,07:06:00,Fat Joe,-1187.57,Honolulu HI,80541,4422.83,1
2028-05-27,19:36:00,Burger King,-39.29,Winter Park FL,32789,5571.11,0
2028-05-27,12:42:00,Starbucks,-29.32,Winter Park FL,32789,5541.79,0
2028-05-27,13:11:00,Walgreens,-38.38,Oviedo FL,32765,5503.41,0
2028-05-28,10:45:00,Walmart,-68.24,Oviedo FL,32765,5435.17,0
2028-05-29,08:00:00,Paycheck,2000.0,Oviedo FL,32765,7435.17,0
2028-05-29,09:47:00,Amazon,-171.4,Orlando FL,32816,7263.77,0
2028-05-31,16:02:00,Impractical Jokers,-2499.5,Tokyo JP,50876,4764.27,1
2028-05-31,21:11:00,Starbucks,-58.74,Oviedo FL,32765,7205.03,0
2028-05-31,21:59:00,Fat Joe,-1385.53,Los Angeles CA,91638,5819.5,1
2028-06-01,09:00:00,Rent,-960.0,Oviedo FL,32765,6245.03,0
2028-06-01,09:00:00,Insurance,-197.46,Oviedo FL,32765,6047.57,0
2028-06-01,09:00:00,Car,-300.0,Oviedo FL,32765,5747.57,0
2028-06-03,14:54:00,Amusement Park,-50.68,Oviedo FL,32765,5696.89,0
2028-06-03,17:23:00,Netflix,-21.89,Oviedo FL,32765,5675.0,0
2028-06-03,19:14:00,Subway,-8.73,Winter Park FL,32789,5666.27,0
2028-06-04,12:17:00,Dollar Tree,-18.75,Orlando FL,32816,5647.52,0
2028-06-05,09:18:00,Starbucks,-36.47,Orlando FL,32816,5611.05,0
2028-06-05,12:32:00,Netflix,-42.86,Winter Park FL,32789,5568.19,0
2028-06-05,16:47:00,McDonald's,-14.26,Oviedo FL,32765,5553.93,0
2028-06-06,08:30:00,Walmart,-91.84,Orlando FL,32816,5462.09,0
2028-06-06,18:25:00,Midas,-123.09,Winter Park FL,32789,5339.0,0
2028-06-06,19:04:00,McDonald's,-5.33,Orlando FL,32816,5333.67,0
2028-06-07,09:00:00,Spotify,-11.99,Oviedo FL,32765,5321.68,0
2028-06-07,09:00:00,Internet,-70.89,Oviedo FL,32765,5250.79,0
2028-06-07,09:00:00,ChatGPT Plus,-20.0,Oviedo FL,32765,5230.79,0
2028-06-07,10:18:00,Chevron,-26.3,Winter Park FL,32789,5204.49,0
2028-06-07,17:34:00,Five Below,-13.86,Winter Park FL,32789,5190.63,0
2028-06-08,09:15:00,Best Buy,-93.59,Oviedo FL,32765,5097.04,0
2028-06-08,12:20:00,Publix,-73.78,Winter Park FL,32789,5023.26,0
2028-06-08,09:46:00,Pep Boys,-181.86,Winter Park FL,32789,4841.4,0
2028-06-10,15:02:00,Movie Theater,-33.93,Oviedo FL,32765,4807.47,0
